main2_Seq, time [ms], size=1000	step=5
1	0.041862	0.052502	0.012203	0.236265	0.012206	0.355038	
2	0.026868	0.062675	0.005851	0.207512	0.012430	0.315336	
4	0.023952	0.049666	0.007317	0.190294	0.012414	0.283643	
8	0.024069	0.051260	0.010554	0.175231	0.012607	0.273721	
13	0.023786	0.051362	0.006100	0.171589	0.013012	0.265849	
18	0.024062	0.048861	0.008079	0.151413	0.012919	0.245334	
23	0.023860	0.048740	0.009443	0.142081	0.013174	0.237298	
28	0.023952	0.047783	0.011173	0.138631	0.013352	0.234891	
33	0.026956	0.049324	0.012574	0.141955	0.013907	0.244716	
38	0.023905	0.048709	0.014673	0.127697	0.013848	0.228832	
43	0.023946	0.048599	0.016287	0.124470	0.014220	0.227522	
48	0.023788	0.051804	0.018129	0.129791	0.014780	0.238292	
53	0.023984	0.058056	0.019937	0.113225	0.014551	0.229753	
58	0.024656	0.049719	0.021362	0.112124	0.014882	0.222743	
63	0.024017	0.048626	0.023137	0.108852	0.015059	0.219691	
68	0.024539	0.048193	0.024527	0.104746	0.015416	0.217421	
73	0.024709	0.050589	0.026412	0.102360	0.015648	0.219718	
78	0.024034	0.048094	0.027826	0.099305	0.015935	0.215194	
83	0.027694	0.048473	0.029628	0.095998	0.016014	0.217807	
88	0.024066	0.048217	0.031555	0.109891	0.016746	0.230475	
93	0.024167	0.049515	0.032954	0.094485	0.016463	0.217584	
98	0.024051	0.049045	0.034858	0.091672	0.016654	0.216280	
103	0.024042	0.048003	0.036571	0.092254	0.016838	0.217708	
108	0.024955	0.059244	0.038722	0.090801	0.017181	0.230903	
113	0.024281	0.048527	0.039881	0.091313	0.017395	0.221397	
118	0.024069	0.048968	0.041012	0.090353	0.017767	0.222169	
123	0.024195	0.049285	0.042926	0.097115	0.018614	0.232135	
128	0.024301	0.049165	0.044484	0.088661	0.018253	0.224864	
133	0.024277	0.049548	0.046156	0.086579	0.018343	0.224903	
138	0.023964	0.048285	0.047864	0.090662	0.018449	0.229224	
143	0.024675	0.048827	0.049894	0.088884	0.018789	0.231069	
148	0.027547	0.048907	0.051327	0.088317	0.019131	0.235229	
153	0.024128	0.048572	0.052980	0.087834	0.019328	0.232842	
158	0.028653	0.059771	0.055413	0.088716	0.019698	0.252251	
163	0.024515	0.048970	0.056836	0.084132	0.019606	0.234059	
168	0.024405	0.048732	0.058548	0.085626	0.019924	0.237235	
173	0.025060	0.058865	0.059598	0.085658	0.020178	0.249359	
178	0.024284	0.049304	0.061756	0.089228	0.020426	0.244998	
183	0.024149	0.049085	0.062770	0.087234	0.020626	0.243864	
