main2_Seq, time [ms], size=100000	step=500
1	2.633438	5.219830	0.586975	36.693466	1.108529	46.242238	
2	2.536781	5.161508	0.580055	34.845168	1.099348	44.222860	
4	2.498259	5.156234	0.510294	32.795789	1.107794	42.068370	
8	2.454614	5.181925	0.495521	30.627667	1.110407	39.870134	
16	2.560106	5.328196	0.437536	28.707452	1.118403	38.151693	
32	2.488694	5.276710	0.516287	26.630496	1.125503	36.037690	
64	2.470592	5.346953	0.511043	24.633459	1.122084	34.084131	
128	2.491601	5.475535	0.566265	22.537720	1.124603	32.195724	
256	2.206547	5.704595	0.604577	20.456499	1.145498	30.117716	
512	2.202877	6.049274	0.727843	18.421018	1.155388	28.556400	
1012	2.586744	6.886421	0.954449	16.569380	1.185103	28.182097	
1512	2.604828	6.774094	0.865165	15.425159	1.238722	26.907968	
2012	2.601453	6.623545	0.786239	14.593936	1.238030	25.843203	
2512	2.597388	6.721578	0.954821	14.015013	1.284192	25.572992	
3012	2.577384	6.911080	1.204222	13.579896	1.292213	25.564795	
3512	2.540875	7.110350	1.305572	13.113217	1.309864	25.379878	
4012	2.523722	7.122075	1.483271	12.674549	1.351776	25.155393	
4512	2.527209	7.195586	1.645529	12.334733	1.366212	25.069269	
5012	2.499934	7.256467	1.828807	12.065227	1.399501	25.049936	
5512	2.531496	7.514315	2.012703	11.600096	1.418480	25.077090	
6012	2.552882	7.532766	2.161426	11.256300	1.454021	24.957395	
6512	2.521879	7.595421	2.320188	10.905746	1.456932	24.800166	
7012	2.500593	7.663528	2.594728	10.543185	1.488777	24.790811	
7512	2.575473	7.806046	2.680851	10.259281	1.519010	24.840661	
8012	2.552700	7.855719	2.824038	9.983066	1.550120	24.765643	
8512	2.650295	9.727700	3.499821	9.704926	1.584294	27.167036	
9012	2.620467	8.095300	3.198773	9.557698	1.624213	25.096451	
9512	2.530256	8.090888	3.316570	9.423142	1.628766	24.989622	
10012	2.516315	8.162566	3.514449	9.281758	1.631206	25.106294	
10512	2.576504	8.115220	3.683296	9.151614	1.677264	25.203898	
11012	2.567194	8.163549	3.859325	9.054871	1.697878	25.342817	
11512	2.505153	8.087597	3.999030	8.998054	1.738307	25.328141	
12012	2.572567	8.637104	4.176618	8.890356	1.757576	26.034221	
12512	2.555524	8.127988	4.508108	8.814329	1.768442	25.774391	
13012	2.541510	8.204596	4.505646	8.779294	1.773792	25.804838	
13512	2.564854	8.767735	4.665141	8.769711	1.803811	26.571252	
14012	2.593859	8.481132	4.914512	8.728415	1.829997	26.547915	
14512	2.529699	8.325782	5.024021	8.674958	1.820267	26.374727	
15012	2.549227	8.335523	5.202499	8.653942	1.853372	26.594563	
15512	2.547187	8.447347	5.436413	8.633444	1.890659	26.955050	
16012	2.652525	8.943427	5.549080	8.624607	1.913132	27.682771	
16512	2.590630	8.617184	5.825899	8.614839	1.935167	27.583719	
17012	2.518717	8.409593	5.893813	8.591637	1.934057	27.347817	
17512	2.571327	8.976173	6.117081	8.566734	1.964922	28.196237	
18012	2.578321	8.572961	6.265474	8.587819	2.008798	28.013373	
18512	2.601805	8.729034	6.398728	8.574678	2.018988	28.323233	
19012	2.601574	9.306766	6.603796	8.581925	2.033335	29.127396	
19512	2.614864	9.000608	6.846914	8.589795	2.061234	29.113415	
20012	2.585673	8.782616	6.956181	8.542269	2.090591	28.957330	
20512	2.582842	8.617991	7.068140	8.548166	2.103274	28.920413	
21012	2.559755	8.721174	7.419902	8.570793	2.136017	29.407641	
21512	2.589088	8.781568	7.481075	8.543932	2.156233	29.551896	
22012	2.615451	8.770919	7.612846	8.608393	2.183070	29.790679	
22512	2.580164	9.408586	8.243577	8.573344	2.229617	31.035288	
23012	2.617128	9.050441	8.032787	8.659516	2.251163	30.611035	
23512	2.630868	9.273894	8.186734	8.613078	2.269849	30.974423	
24012	2.629060	9.446001	8.441252	8.640574	2.296780	31.453667	
24512	2.597634	9.426095	8.666985	8.640056	2.315890	31.646660	
25012	2.547753	8.944348	8.575292	8.637494	2.306194	31.011081	
25512	2.576861	8.908936	8.749113	8.640743	2.355529	31.231182	
26012	2.587751	8.930676	8.934438	8.655890	2.367270	31.476025	
26512	2.606559	8.938066	9.086350	8.696683	2.386972	31.714630	
27012	2.601361	9.293019	9.691634	8.692846	2.426730	32.705590	
27512	2.629020	9.158726	9.415426	8.760603	2.449140	32.412915	
28012	2.574948	9.206748	9.662322	8.725766	2.499321	32.669105	
28512	2.606637	9.492138	9.861499	8.759781	2.489461	33.209516	
29012	2.609911	9.514285	12.484149	8.843031	2.547127	35.998503	
29512	2.614379	9.613001	10.204056	8.823125	2.541935	33.796496	
30012	2.608117	10.027627	11.103026	8.841119	2.569755	35.149644	
30512	2.600213	9.914526	10.687306	8.885158	2.605065	34.692268	
31012	2.597755	10.004285	11.091831	8.945927	2.636813	35.276611	
31512	2.603316	10.100524	10.971706	8.984505	2.675268	35.335319	
32012	2.608329	10.332146	11.262383	9.033415	2.695165	35.931438	
32512	2.621629	10.549519	11.423961	9.004823	2.695554	36.295486	
33012	2.630320	11.015446	12.187566	9.026400	2.752105	37.611837	
33512	2.593052	9.456110	11.286427	8.923337	2.719201	34.978127	
34012	2.584323	10.106090	11.417691	8.954703	2.730440	35.793247	
34512	2.615563	9.278443	11.556514	8.935623	2.752202	35.138345	
