1	0.002539	0.003005
101	1.962295	0.000393
201	4.142354	0.000370
301	0.708284	0.003242
401	15.760800	0.000194
501	1.257170	0.003040
601	0.726974	0.006307
701	2.746279	0.001947
801	5.583784	0.001094
901	7.095272	0.000969
1001	7.846908	0.000973
1101	3.041422	0.002762
1201	46.517176	0.000197
1301	40.163673	0.000247
1401	2.331435	0.004585
1501	1.006027	0.011383
1601	1.660607	0.007356
1701	4.719519	0.002750
1801	8.863428	0.001550
1901	6.052894	0.002396
2001	5.572806	0.002739
2101	17.428119	0.000920
2201	4.447227	0.003776
2301	4.913333	0.003573
2401	4.859751	0.003769
2501	68.975915	0.000277
2601	9.998499	0.001985
2701	40.009171	0.000515
2801	27.236978	0.000785
2901	5.044796	0.004387
3001	8.927860	0.002565
3101	91.164314	0.000260
3201	94.854394	0.000257
3301	95.177362	0.000265
3401	82.190181	0.000316
3501	83.633398	0.000319
3601	4.538543	0.006053
3701	23.709832	0.001191
3801	22.428462	0.001293
3901	53.525086	0.000556
4001	62.226620	0.000491
4101	2.972667	0.010525
4201	10.405781	0.003080
4301	4.010284	0.008182
4401	3.733164	0.008994
4501	12.756028	0.002692
4601	3.781320	0.009283
4701	23.058668	0.001555
4801	93.884674	0.000390
4901	21.538338	0.001736
5001	6.494178	0.005875
5101	2.815594	0.013822
5201	7.842765	0.005060
5301	12.660688	0.003194
5401	39.855093	0.001034
5501	14.701759	0.002855
5601	28.533844	0.001498
5701	15.401327	0.002824
5801	22.020551	0.002010
5901	28.630557	0.001572
6001	14.164635	0.003232
6101	83.127951	0.000560
6201	50.137479	0.000944
6301	19.108826	0.002516
6401	121.998413	0.000400
6501	78.910220	0.000629
6601	10.335705	0.004873
6701	16.273047	0.003142
6801	6.228931	0.008330
6901	76.080305	0.000692
7001	135.366128	0.000395
7101	20.601484	0.002630
7201	122.911919	0.000447
7301	125.130062	0.000445
7401	126.642308	0.000446
7501	22.625372	0.002529
7601	148.041740	0.000392
7701	194.087210	0.000303
7801	230.172945	0.000259
7901	231.588297	0.000260
8001	200.871569	0.000304
8101	25.152921	0.002457
8201	200.463070	0.000312
8301	204.914170	0.000309
8401	238.896247	0.000268
8501	240.174619	0.000270
8601	14.533905	0.004515
8701	56.567191	0.001174
8801	14.499953	0.004631
8901	20.987097	0.003236
9001	46.526467	0.001476
9101	47.134587	0.001473
9201	150.286152	0.000467
9301	12.856247	0.005520
9401	12.722511	0.005638
9501	20.661007	0.003508
9601	10.169105	0.007203
9701	10.095235	0.007331
9801	13.183563	0.005672
9901	48.651257	0.001553
10001	244.279934	0.000312
10101	243.399022	0.000317
10201	45.056140	0.001727
10301	61.658162	0.001275
10401	206.836347	0.000384
10501	244.084923	0.000328
10601	240.244639	0.000337
10701	32.988950	0.002475
10801	223.339325	0.000369
10901	367.231594	0.000226
11001	244.795371	0.000343
11101	168.517222	0.000503
11201	31.945717	0.002675
11301	326.870705	0.000264
11401	282.330761	0.000308
11501	273.241288	0.000321
11601	20.515348	0.004314
11701	339.573939	0.000263
11801	101.575896	0.000886
11901	12.496396	0.007266
12001	205.865264	0.000445
12101	29.444016	0.003136
12201	93.515772	0.000995
12301	22.300241	0.004208
12401	29.873224	0.003167
12501	24.595360	0.003878
12601	51.479669	0.001867
12701	82.193644	0.001179
12801	109.669881	0.000891
12901	75.658458	0.001301
13001	38.437108	0.002581
13101	37.117338	0.002693
13201	29.213985	0.003448
13301	8.023337	0.012648
13401	273.730516	0.000374
13501	125.948819	0.000818
13601	35.077166	0.002958
13701	121.032251	0.000864
13801	45.348878	0.002322
13901	161.159838	0.000658
14001	20.828889	0.005128
14101	40.774568	0.002638
14201	349.102572	0.000310
14301	9.833179	0.011096
14401	22.479139	0.004888
14501	37.317064	0.002965
14601	31.378311	0.003550
14701	10.139707	0.011061
14801	15.308195	0.007377
14901	26.919373	0.004223
15001	10.434667	0.010968
15101	29.856053	0.003859
15201	26.712912	0.004342
15301	33.522137	0.003482
15401	204.177894	0.000575
15501	45.728372	0.002586
15601	23.902071	0.004980
15701	19.741200	0.006068
15801	81.810055	0.001474
15901	94.166365	0.001288
16001	143.655429	0.000850
16101	45.336838	0.002710
16201	173.881464	0.000711
16301	138.745608	0.000896
16401	16.496217	0.007585
16501	19.989714	0.006298
16601	19.213206	0.006592
16701	33.997551	0.003748
16801	378.913759	0.000338
16901	79.506668	0.001622
17001	31.961629	0.004058
17101	41.094945	0.003175
17201	146.410122	0.000896
17301	289.883104	0.000455
17401	57.377287	0.002314
17501	294.088599	0.000454
17601	13.712158	0.009793
17701	227.195814	0.000594
17801	258.131642	0.000526
17901	314.950043	0.000434
18001	10.814561	0.012699
18101	216.592891	0.000638
18201	47.530707	0.002922
18301	208.541869	0.000670
18401	56.006521	0.002507
18501	213.629945	0.000661
18601	43.120841	0.003291
18701	68.198138	0.002092
18801	61.485032	0.002333
18901	38.559012	0.003740
19001	28.947955	0.005008
19101	57.832615	0.002520
19201	55.394977	0.002644
19301	134.735728	0.001093
19401	43.410129	0.003410
19501	406.128818	0.000366
19601	38.405797	0.003894
19701	17.801338	0.008444
19801	236.792418	0.000638
19901	63.865041	0.002377
20001	341.641863	0.000447
20101	30.948820	0.004955
20201	20.468076	0.007530
20301	24.338373	0.006364
20401	35.960285	0.004328
20501	222.406994	0.000703
20601	39.022995	0.004028
20701	20.212202	0.007814
20801	489.213984	0.000324
20901	155.864093	0.001023
21001	19.443416	0.008241
21101	54.026191	0.002980
21201	36.487862	0.004433
21301	34.067501	0.004770
21401	105.976990	0.001541
21501	70.304293	0.002333
21601	419.800585	0.000393
21701	377.662052	0.000438
21801	426.281914	0.000390
21901	430.278970	0.000388
22001	53.861067	0.003116
22101	348.122197	0.000484
22201	71.880055	0.002356
22301	165.853430	0.001026
22401	52.963438	0.003227
22501	58.433938	0.002938
22601	535.491116	0.000322
22701	29.619516	0.005847
22801	29.243539	0.005949
22901	68.293444	0.002558
23001	48.424863	0.003624
23101	151.406644	0.001164
23201	66.248933	0.002672
23301	30.018128	0.005922
23401	231.576496	0.000771
23501	14.699730	0.012197
23601	43.228537	0.004165
23701	358.854511	0.000504
23801	27.691144	0.006558
23901	456.779103	0.000399
24001	570.754001	0.000321
24101	31.638044	0.005812
24201	567.963021	0.000325
24301	574.329465	0.000323
24401	590.695967	0.000315
24501	34.874687	0.005360
24601	24.935781	0.007527
24701	474.459548	0.000397
24801	429.076792	0.000441
24901	425.675885	0.000446
25001	486.739822	0.000392
25101	72.785340	0.002631
25201	23.492536	0.008184
25301	62.045224	0.003111
25401	592.380745	0.000327
25501	480.059086	0.000405
25601	379.644477	0.000514
25701	48.996067	0.004002
25801	29.331431	0.006711
25901	62.684558	0.003152
26001	25.334838	0.007830
26101	127.639118	0.001560
26201	100.799887	0.001983
26301	19.968504	0.010049
26401	155.388537	0.001296
26501	51.993932	0.003889
26601	153.495053	0.001322
26701	84.774097	0.002403
26801	147.225902	0.001389
26901	514.208362	0.000399
27001	430.282684	0.000479
27101	63.906984	0.003235
27201	26.633601	0.007792
27301	326.167023	0.000639
27401	81.155830	0.002576
27501	463.474413	0.000453
27601	416.886950	0.000505
27701	412.250511	0.000513
27801	78.269453	0.002710
27901	50.885159	0.004183
28001	251.216130	0.000850
28101	89.844831	0.002386
28201	488.182989	0.000441
28301	33.979500	0.006354
28401	60.233758	0.003597
28501	78.653735	0.002765
28601	34.270217	0.006367
28701	19.543977	0.011204
28801	34.461220	0.006376
28901	31.711863	0.006953
29001	79.866752	0.002770
29101	74.230114	0.002991
29201	37.761530	0.005900
29301	241.520714	0.000926
29401	489.676448	0.000458
29501	33.851157	0.006649
29601	685.074568	0.000330
29701	600.083835	0.000378
29801	441.409285	0.000515
29901	88.564211	0.002576
30001	71.632360	0.003195
