main2_Seq, time [ms], size=5000000	step=25000
1	99.779745	27.044472	25.058489	501.627442	10.416811	663.926959	
2	97.008011	28.456015	22.731061	483.682075	10.111165	641.988327	
4	97.009150	31.314825	20.586836	457.316951	9.859434	616.087196	
8	96.866742	35.423528	17.120194	437.845433	10.097810	597.353707	
16	96.843380	41.499274	21.635837	416.842756	9.838410	586.659657	
32	97.052659	48.736330	26.381392	394.954752	10.046031	577.171164	
64	96.791158	52.949904	27.899399	374.945365	10.097886	562.683712	
128	96.722052	54.044162	27.767662	354.096904	10.078219	542.708999	
256	96.858554	57.249620	28.676471	332.358701	10.225391	525.368737	
512	96.996375	66.503051	27.549910	309.826517	10.261239	511.137092	
1024	96.909099	93.869010	28.036757	287.092530	10.719634	516.627030	
2048	96.952766	139.254771	28.751640	265.270080	10.603782	540.833039	
4096	96.977646	178.303103	29.932481	244.092619	10.926198	560.232047	
8192	97.021757	203.268664	32.191977	223.735095	11.684763	567.902256	
16384	97.011499	205.106965	20.739581	209.247779	13.505566	545.611390	
32768	97.015146	258.073810	18.243595	187.133223	15.196055	575.661829	
57768	96.974158	281.774913	21.461254	166.480427	16.315068	583.005820	
82768	97.155831	302.638595	23.837118	152.073527	16.225612	591.930683	
107768	96.861351	322.004674	25.647889	142.021070	16.081473	602.616457	
132768	96.945295	343.386047	24.663733	133.559353	16.014841	614.569269	
157768	96.976574	605.905143	26.273291	126.071087	16.437836	871.663931	
182768	96.890486	390.575224	26.059819	121.727961	16.277160	651.530650	
207768	96.917638	432.885831	27.210683	116.946096	16.449748	690.409996	
232768	96.943636	469.376363	27.005493	112.734099	16.359266	722.418857	
257768	97.071626	501.672127	27.454842	108.706377	16.576639	751.481611	
282768	97.006816	527.353695	27.001135	103.687906	16.637292	771.686844	
307768	96.823411	570.036293	27.384971	98.779247	16.902485	809.926407	
332768	96.872537	689.188330	28.784453	94.614438	17.219837	926.679595	
357768	96.988727	598.438881	26.907861	90.097679	17.018157	829.451305	
382768	96.950088	623.058424	29.125465	86.993307	17.806987	853.934271	
407768	96.985993	652.335653	28.944037	83.896897	17.910900	880.073480	
432768	97.200093	643.139743	27.771403	81.707349	17.962562	867.781150	
457768	96.968643	662.741423	27.820989	79.486619	18.010418	885.028092	
482768	97.003712	677.922559	29.198001	78.099636	18.767831	900.991739	
