main2_Seq, time [ms], size=100000	step=500
1	2.269039	0.828150	0.551699	7.588315	0.097955	11.335158	
2	2.200444	0.773469	0.561012	7.153815	0.097933	10.786673	
4	2.097826	0.769181	0.482445	6.799544	0.098678	10.247674	
8	2.168201	0.902161	0.433061	6.368689	0.114073	9.986185	
16	2.093362	0.805751	0.458957	5.896688	0.099984	9.354742	
32	1.815837	0.769851	0.438555	5.414660	0.099030	8.537933	
64	2.111966	0.840313	0.446711	4.986330	0.100003	8.485323	
128	2.094408	0.790508	0.386256	4.479388	0.117519	7.868079	
256	1.783867	0.591381	0.158892	4.042590	0.103407	6.680137	
512	1.781979	0.623699	0.086110	3.609604	0.107590	6.208982	
1012	2.076783	0.734373	0.093294	3.168873	0.115930	6.189253	
1512	2.087126	0.816481	0.103013	2.906767	0.123230	6.036617	
2012	2.103414	0.871751	0.114112	2.716210	0.131289	5.936776	
2512	2.089130	0.979531	0.134867	2.558209	0.140238	5.901975	
3012	2.086320	1.047045	0.135936	2.450890	0.149032	5.869223	
3512	2.083706	1.145646	0.147618	2.349717	0.156567	5.883254	
4012	2.086360	1.217880	0.165071	2.234837	0.173530	5.877678	
4512	2.084158	1.286638	0.180195	2.147594	0.184486	5.883071	
5012	2.084887	1.356172	0.201913	2.072718	0.175785	5.891475	
5512	2.085092	1.379400	0.194728	1.982787	0.178909	5.820916	
6012	2.075153	1.425749	0.219504	1.899844	0.201504	5.821754	
6512	2.088689	1.511906	0.222483	1.799754	0.192408	5.815240	
7012	2.086890	1.527250	0.240348	1.735174	0.196181	5.785843	
7512	2.095551	1.558582	0.265840	1.664584	0.201778	5.786335	
8012	2.083055	1.579794	0.282315	1.599367	0.258668	5.803199	
8512	2.088532	1.689023	0.321182	1.569265	0.216355	5.884357	
9012	2.084748	1.630771	0.297236	1.517595	0.237592	5.767942	
9512	2.078195	1.697293	0.364047	1.472439	0.225650	5.837624	
10012	2.085813	1.813058	0.459517	1.473563	0.247704	6.079655	
10512	2.099237	1.766424	0.430637	1.453635	0.249272	5.999205	
11012	2.084920	1.729639	0.408171	1.426354	0.263966	5.913050	
11512	2.086011	1.813850	0.438756	1.405210	0.277561	6.021388	
12012	2.085585	1.764114	0.392717	1.417694	0.266353	5.926463	
12512	2.099215	1.987158	0.535769	1.399874	0.287235	6.309251	
13012	2.088357	1.953451	0.561559	1.369899	0.284759	6.258025	
13512	2.088360	1.913197	0.496968	1.391912	0.292417	6.182854	
14012	2.085749	1.875358	0.508949	1.361630	0.291659	6.123345	
14512	2.085160	2.005511	0.670911	1.343910	0.288198	6.393690	
15012	2.085501	1.969697	0.619754	1.342554	0.314517	6.332023	
15512	2.096792	1.921398	0.601458	1.356008	0.346993	6.322649	
16012	2.104457	1.912375	0.626604	1.327907	0.306250	6.277593	
16512	2.084140	1.883229	0.602023	1.317302	0.331046	6.217740	
17012	2.085890	2.255059	0.886985	1.327851	0.337015	6.892800	
17512	2.085731	2.226437	0.841395	1.341776	0.342654	6.837993	
18012	2.103041	2.180663	0.853290	1.317627	0.350181	6.804802	
18512	2.086840	2.140578	0.851356	1.306398	0.377682	6.762854	
19012	2.081601	2.132426	0.799171	1.318547	0.373488	6.705233	
19512	2.085848	2.097483	0.800168	1.310874	0.369477	6.663850	
20012	2.079938	2.370454	0.932849	1.312290	0.396341	7.091872	
20512	2.075630	2.328100	0.916182	1.296866	0.386938	7.003716	
21012	2.093218	2.331272	0.901513	1.293435	0.386918	7.006356	
21512	2.091716	2.284279	0.880944	1.308301	0.427610	6.992850	
