1	0.000107
2	0.000219
3	0.000334
4	0.000445
5	0.000553
6	0.000521
7	0.000778
8	0.000891
9	0.001003
10	0.001109
11	0.001225
12	0.001335
13	0.000041
14	0.001559
15	0.001659
16	0.001774
17	0.001874
18	0.001995
19	0.002107
20	0.002211
21	0.002326
22	0.002434
23	0.002514
24	0.002631
25	0.002755
26	0.002851
27	0.002964
28	0.003045
29	0.003216
30	0.003316
31	0.003435
32	0.003540
33	0.003627
34	0.003775
35	0.000110
36	0.003939
37	0.004111
38	0.004199
39	0.004235
40	0.004400
41	0.004551
42	0.004653
43	0.004756
44	0.004806
45	0.004971
46	0.005095
47	0.005176
48	0.005315
49	0.005438
50	0.004006
51	0.005089
52	0.005675
53	0.005809
54	0.005885
55	0.006013
56	0.005579
57	0.000179
58	0.006423
59	0.006589
60	0.006717
61	0.006792
62	0.006837
63	0.007026
64	0.007167
65	0.007217
66	0.007360
67	0.007393
68	0.007578
69	0.007713
70	0.007772
71	0.007890
72	0.007887
73	0.008123
74	0.008262
75	0.008382
76	0.008472
77	0.008491
78	0.008620
79	0.000248
80	0.008755
81	0.009018
82	0.009138
83	0.009205
84	0.009309
85	0.009464
86	0.009538
87	0.009628
88	0.009789
89	0.009739
90	0.009899
91	0.009070
92	0.010156
93	0.010284
94	0.010349
95	0.010510
96	0.010650
97	0.010156
98	0.010942
99	0.011023
100	0.011080
101	0.003345
102	0.000351
103	0.011248
104	0.011422
105	0.011534
106	0.011645
107	0.011748
108	0.011892
109	0.012083
110	0.010415
111	0.012352
112	0.011654
113	0.012592
114	0.012550
115	0.012637
116	0.012822
117	0.013012
118	0.013132
119	0.013305
120	0.013405
121	0.013416
122	0.013554
123	0.013729
124	0.000394
125	0.013828
126	0.014004
127	0.014090
128	0.014254
129	0.014310
130	0.014340
131	0.014517
132	0.014581
133	0.014701
134	0.014947
135	0.015024
136	0.015090
137	0.015301
138	0.015206
139	0.015395
140	0.015570
141	0.015689
142	0.015760
143	0.015990
144	0.015913
145	0.016136
146	0.016261
147	0.000467
148	0.014781
149	0.015773
150	0.016584
151	0.016638
152	0.016744
153	0.016942
154	0.016870
155	0.016942
156	0.017161
157	0.017440
158	0.017605
159	0.017685
160	0.017747
161	0.017886
162	0.017742
163	0.017773
164	0.018224
165	0.018408
166	0.018357
167	0.018549
168	0.018694
169	0.004037
170	0.000612
171	0.018727
172	0.019055
173	0.019227
174	0.019303
175	0.019267
176	0.019597
177	0.019640
178	0.019538
179	0.019796
180	0.020085
181	0.020091
182	0.020176
183	0.020393
184	0.020498
185	0.020557
186	0.020472
187	0.020763
188	0.020971
189	0.020924
190	0.021109
191	0.021197
192	0.000608
193	0.020984
194	0.021383
195	0.021426
196	0.021635
197	0.019137
198	0.021709
199	0.022033
200	0.021978
201	0.022024
202	0.022240
203	0.022554
204	0.022592
205	0.022704
206	0.022924
207	0.022957
208	0.022935
209	0.023058
210	0.022997
211	0.023401
212	0.023516
213	0.014796
214	0.000682
215	0.023032
216	0.023720
217	0.023920
218	0.024139
219	0.024022
220	0.024321
221	0.024365
222	0.024334
223	0.024669
224	0.024793
225	0.024687
226	0.025047
227	0.025167
228	0.025187
229	0.025462
230	0.025517
231	0.025745
232	0.025783
233	0.025652
234	0.025903
235	0.026138
236	0.026076
237	0.000755
238	0.025561
239	0.026138
240	0.026575
241	0.026762
242	0.026920
243	0.026664
244	0.026955
245	0.026814
246	0.027130
247	0.027511
248	0.027368
249	0.025594
250	0.027857
251	0.027816
252	0.027677
253	0.027830
254	0.027931
255	0.028335
256	0.028474
257	0.028181
258	0.028618
259	0.024400
260	0.000818
261	0.008866
262	0.024746
263	0.016529
264	0.010604
265	0.009702
266	0.014323
267	0.007710
268	0.008913
269	0.000853
270	0.018425
271	0.024677
272	0.027200
273	0.021091
274	0.024660
275	0.015440
276	0.019875
277	0.024326
278	0.025123
279	0.026710
280	0.019915
281	0.027138
282	0.017208
283	0.030947
284	0.027789
285	0.031481
286	0.000986
287	0.010960
288	0.031866
289	0.032144
290	0.032210
291	0.031977
292	0.032427
293	0.032589
294	0.032433
295	0.032444
296	0.032249
297	0.033252
298	0.033379
299	0.033275
300	0.033191
301	0.033172
302	0.033122
303	0.033358
304	0.033475
305	0.033759
306	0.033661
307	0.033695
308	0.033826
309	0.001458
310	0.003008
311	0.034403
312	0.034633
313	0.034860
314	0.034890
315	0.034753
316	0.035037
317	0.034881
318	0.034968
319	0.035170
320	0.035146
321	0.035733
322	0.035750
323	0.030602
324	0.028110
325	0.035891
326	0.035960
327	0.036284
328	0.036429
329	0.036458
330	0.036441
331	0.036389
332	0.001068
333	0.035951
334	0.036431
335	0.036993
336	0.037248
337	0.037317
338	0.037470
339	0.037500
340	0.037424
341	0.037746
342	0.037808
343	0.037889
344	0.037662
345	0.038504
346	0.038427
347	0.038492
348	0.038718
349	0.038730
350	0.038831
351	0.039170
352	0.039078
353	0.039057
354	0.039014
355	0.001133
356	0.038784
357	0.039445
358	0.039688
359	0.039496
360	0.039971
361	0.040212
362	0.040034
363	0.040283
364	0.040490
365	0.040451
366	0.040476
367	0.040924
368	0.040606
369	0.040875
370	0.041142
371	0.041322
372	0.041498
373	0.041673
374	0.041626
375	0.041569
376	0.041105
377	0.041131
378	0.001206
379	0.041231
380	0.042105
381	0.041976
382	0.042405
383	0.042536
384	0.042675
385	0.042452
386	0.042743
387	0.043015
388	0.042995
389	0.043125
390	0.043487
391	0.043581
392	0.043677
393	0.043211
394	0.044026
395	0.042840
396	0.044101
397	0.044113
398	0.044159
399	0.044235
400	0.042304
401	0.001287
402	0.043493
403	0.043842
404	0.044123
405	0.044856
406	0.045118
407	0.045319
408	0.044818
409	0.044936
410	0.045475
411	0.045154
412	0.045352
413	0.045839
414	0.045927
415	0.046083
416	0.046117
417	0.044372
418	0.046536
419	0.046413
420	0.046681
421	0.046512
422	0.046704
423	0.046511
424	0.001366
425	0.045554
426	0.042451
427	0.046602
428	0.046926
429	0.047080
430	0.046992
431	0.047000
432	0.047037
433	0.048000
434	0.048038
435	0.047559
436	0.048278
437	0.048247
438	0.048151
439	0.048753
440	0.048902
441	0.047789
442	0.048696
443	0.048657
444	0.048802
445	0.048387
446	0.048049
447	0.001439
448	0.048431
449	0.049183
450	0.049020
451	0.049326
452	0.049144
453	0.049553
454	0.049480
455	0.049485
456	0.049613
457	0.049827
458	0.049970
459	0.050088
460	0.050443
461	0.050237
462	0.050236
463	0.050796
464	0.050649
465	0.050497
466	0.050661
467	0.050899
468	0.050472
469	0.050987
470	0.001516
471	0.050800
472	0.051958
473	0.051675
474	0.051625
475	0.052057
476	0.052344
477	0.052090
478	0.051535
479	0.052706
480	0.052648
481	0.052384
482	0.052470
483	0.052881
484	0.053273
485	0.053449
486	0.053392
487	0.053494
488	0.053992
489	0.053709
490	0.053440
491	0.053362
492	0.053944
493	0.002581
494	0.004129
495	0.054122
496	0.054510
497	0.054168
498	0.054444
499	0.055178
500	0.054622
501	0.054329
502	0.054997
503	0.055127
504	0.055026
505	0.054765
506	0.055223
507	0.055578
508	0.055890
509	0.055849
510	0.056117
511	0.056364
512	0.056208
513	0.056321
514	0.055749
515	0.055653
516	0.055946
517	0.001679
518	0.056440
519	0.056808
520	0.056555
521	0.057111
522	0.057309
523	0.057233
524	0.056315
525	0.056294
526	0.057258
527	0.056971
528	0.057003
529	0.056892
530	0.057499
