100000	2	0.058272
100000	6	0.020714
100000	10	0.013199
100000	14	0.011753
100000	18	0.010822
100000	22	0.008763
100000	26	0.009032
100000	30	0.007172
100000	34	0.007070
100000	38	0.006633
100000	42	0.006233
100000	46	0.005892
100000	50	0.006387
100000	54	0.006233
100000	58	0.005908
100000	62	0.005933
1100000	2	0.656199
1100000	6	0.230532
1100000	10	0.145435
1100000	14	0.108660
1100000	18	0.088175
1100000	22	0.074432
1100000	26	0.064565
1100000	30	0.057728
1100000	34	0.049074
1100000	38	0.047676
1100000	42	0.047460
1100000	46	0.047217
1100000	50	0.047307
1100000	54	0.047321
1100000	58	0.047176
1100000	62	0.047292
2100000	2	1.275277
2100000	6	0.436165
2100000	10	0.277082
2100000	14	0.206541
2100000	18	0.167620
2100000	22	0.141339
2100000	26	0.122847
2100000	30	0.109985
2100000	34	0.093449
2100000	38	0.090261
2100000	42	0.089085
2100000	46	0.088485
2100000	50	0.088251
2100000	54	0.088252
2100000	58	0.088046
2100000	62	0.088308
3100000	2	1.916394
3100000	6	0.645999
3100000	10	0.404732
3100000	14	0.300508
3100000	18	0.242833
3100000	22	0.204093
3100000	26	0.177086
3100000	30	0.157817
3100000	34	0.132500
3100000	38	0.129395
3100000	42	0.128555
3100000	46	0.128357
3100000	50	0.128364
3100000	54	0.128363
3100000	58	0.128383
3100000	62	0.128365
4100000	2	2.478194
4100000	6	0.846563
4100000	10	0.534936
4100000	14	0.399528
4100000	18	0.324091
4100000	22	0.272860
4100000	26	0.237223
4100000	30	0.211320
4100000	34	0.177667
4100000	38	0.172466
4100000	42	0.170223
4100000	46	0.169347
4100000	50	0.169031
4100000	54	0.169045
4100000	58	0.168895
4100000	62	0.169090
5100000	2	3.075301
5100000	6	1.048332
5100000	10	0.661868
5100000	14	0.491431
5100000	18	0.398133
5100000	22	0.335252
5100000	26	0.291434
5100000	30	0.260435
5100000	34	0.222855
5100000	38	0.215475
5100000	42	0.212060
5100000	46	0.210338
5100000	50	0.209785
5100000	54	0.209705
5100000	58	0.209700
5100000	62	0.209615
6100000	2	3.706278
6100000	6	1.262201
6100000	10	0.793274
6100000	14	0.591466
6100000	18	0.478881
6100000	22	0.402933
6100000	26	0.350463
6100000	30	0.312469
6100000	34	0.264390
6100000	38	0.255939
6100000	42	0.252447
6100000	46	0.251040
6100000	50	0.250468
6100000	54	0.250551
6100000	58	0.250246
6100000	62	0.250409
7100000	2	4.301935
7100000	6	1.484091
7100000	10	0.924413
7100000	14	0.691311
7100000	18	0.557201
7100000	22	0.468443
7100000	26	0.406952
7100000	30	0.362249
7100000	34	0.299956
7100000	38	0.293443
7100000	42	0.291678
7100000	46	0.291072
7100000	50	0.290631
7100000	54	0.290887
7100000	58	0.290986
7100000	62	0.291012
8100000	2	4.872713
8100000	6	1.680904
8100000	10	1.058861
8100000	14	0.784951
8100000	18	0.634966
8100000	22	0.534255
8100000	26	0.464326
8100000	30	0.414285
8100000	34	0.347575
8100000	38	0.337152
8100000	42	0.333573
8100000	46	0.332147
8100000	50	0.331670
8100000	54	0.331801
8100000	58	0.331699
8100000	62	0.331528
9100000	2	5.540648
9100000	6	1.884783
9100000	10	1.182525
9100000	14	0.882289
9100000	18	0.713555
9100000	22	0.600416
9100000	26	0.521543
9100000	30	0.464186
9100000	34	0.392332
9100000	38	0.380440
9100000	42	0.375087
9100000	46	0.372993
9100000	50	0.372274
9100000	54	0.371982
9100000	58	0.372491
9100000	62	0.372331
10100000	2	6.093394
10100000	6	2.079228
10100000	10	1.316209
10100000	14	0.976571
10100000	18	0.790782
10100000	22	0.664886
10100000	26	0.577681
10100000	30	0.515356
10100000	34	0.436422
10100000	38	0.422580
10100000	42	0.416542
10100000	46	0.413741
10100000	50	0.413192
10100000	54	0.412740
10100000	58	0.412809
10100000	62	0.412910
11100000	2	6.669860
11100000	6	2.297886
11100000	10	1.449277
11100000	14	1.076057
11100000	18	0.870892
11100000	22	0.732445
11100000	26	0.636262
11100000	30	0.567783
11100000	34	0.478504
11100000	38	0.463462
11100000	42	0.456934
11100000	46	0.454366
11100000	50	0.453399
11100000	54	0.453242
