N=2048, reps=3000
4	0.354096	0.347133	0.330064	0.330138	
5	0.221977	0.257610	0.224656	0.224145	
6	0.160611	0.211741	0.168456	0.169699	
7	0.136013	0.185556	0.139023	0.140183	
8	0.123406	0.172272	0.123645	0.123560	
9	0.133718	0.178491	0.133607	0.134038	
10	0.133548	0.180195	0.132646	0.136156	
11	0.130175	0.174294	0.127753	0.126872	
12	0.132280	0.178846	0.126339	0.127249	
13	0.138959	0.182465	0.131858	0.132002	
14	0.146474	0.183996	0.135367	0.135997	
15	0.138147	0.181031	0.127806	0.138023	
16	0.141256	0.178464	0.127362	0.123399	
17	0.148984	0.174697	0.129202	0.129473	
18	0.184868	0.174264	0.151893	0.153386	
19	0.178179	0.169029	0.142587	0.144758	
20	0.175988	0.165624	0.135197	0.135264	
21	0.168951	0.161350	0.131809	0.132284	
22	0.163227	0.159423	0.129115	0.129482	
23	0.245557	0.233607	0.188740	0.198973	
24	0.236422	0.230676	0.180274	0.173538	
25	0.231398	0.217601	0.165678	0.166574	
26	0.228047	0.214148	0.158317	0.159392	
27	0.226903	0.212326	0.150832	0.154435	
28	0.231218	0.219460	0.147002	0.146565	
29	0.233555	0.210145	0.142223	0.142184	
30	0.239899	0.212994	0.138053	0.138801	
31	0.275982	0.212579	0.136097	0.224052	
32	0.316353	0.226518	0.236492	0.125149	
