N=8192, reps=300
4	6.212512	6.908216	6.108086	6.110325	
5	4.932976	5.556586	4.974542	4.974408	
6	4.405070	4.695889	4.438232	4.443039	
7	4.389719	4.433876	4.369861	4.374282	
8	3.886064	3.988609	3.854754	3.859506	
9	4.325191	4.316258	4.239789	4.242526	
10	4.186128	4.234340	4.105931	4.126753	
11	4.234060	4.149802	4.106427	4.100266	
12	4.095667	4.119441	3.932092	3.941651	
13	4.210985	4.098168	4.029984	4.029295	
14	4.141327	4.049469	3.951673	3.956975	
15	4.168765	3.987188	3.960560	4.022521	
16	3.225415	3.874415	3.038924	2.990205	
17	4.172861	3.726084	3.909764	3.914999	
18	4.180973	3.653371	3.894664	3.899078	
19	4.244287	3.522278	3.927241	3.936830	
20	4.060890	3.379817	3.742922	3.742977	
21	4.260779	3.307857	3.901335	3.903261	
22	4.203920	3.193482	3.836700	3.843616	
23	4.434596	4.232949	4.040617	4.100768	
24	4.093532	4.129121	3.669973	3.639791	
25	4.292554	4.026712	3.903966	3.910644	
26	4.231454	3.954681	3.830062	3.837750	
27	4.232726	3.883740	3.842649	3.863980	
28	4.094170	3.879807	3.646271	3.642380	
29	4.194276	3.783424	3.806072	3.810301	
30	4.220653	3.769471	3.743266	3.751243	
31	4.592532	3.739999	3.797858	3.939564	
32	5.144761	3.748304	3.717974	2.434845	
