N=8192, reps=300
4	6.192546	6.907027	6.109847	6.142825	
5	4.943781	5.555654	4.975109	4.975021	
6	4.405509	4.695661	4.439413	4.443238	
7	4.390089	4.434238	4.370469	4.376078	
8	3.886844	3.988758	3.855118	3.859813	
9	4.325343	4.315302	4.240232	4.242834	
10	4.185970	4.234674	4.105377	4.127658	
11	4.234637	4.149640	4.106260	4.101174	
12	4.095624	4.120194	3.932492	3.942647	
13	4.210880	4.099822	4.029705	4.029529	
14	4.142571	4.048918	3.951628	3.955995	
15	4.168990	3.986615	3.960536	4.021535	
16	3.225358	3.874426	3.037956	2.989708	
17	4.173776	3.725842	3.910429	3.913314	
18	4.181840	3.652570	3.894287	3.899710	
19	4.243436	3.522320	3.926402	3.936244	
20	4.059680	3.379719	3.742143	3.741932	
21	4.261086	3.308159	3.901071	3.903382	
22	4.203133	3.193373	3.835920	3.841654	
23	4.437150	4.232754	4.041163	4.101700	
24	4.093573	4.128854	3.670300	3.638618	
25	4.293742	4.026133	3.904937	3.910146	
26	4.233113	3.954331	3.830081	3.838333	
27	4.234451	3.883562	3.842006	3.863128	
28	4.094809	3.880102	3.646107	3.641925	
29	4.194666	3.783434	3.806240	3.810223	
30	4.222084	3.769390	3.742896	3.751147	
31	4.593320	3.739865	3.798113	3.939745	
32	5.145303	3.747928	3.717575	2.434635	
