N=2048, reps=3000
4	0.346254	0.344759	0.327633	0.328388	
5	0.220979	0.255881	0.223436	0.223350	
6	0.160072	0.211293	0.167827	0.168931	
7	0.135448	0.185594	0.138558	0.140093	
8	0.123652	0.172219	0.123837	0.123818	
9	0.133488	0.178086	0.133313	0.133703	
10	0.132979	0.180234	0.132530	0.135710	
11	0.130013	0.174327	0.127337	0.127088	
12	0.131663	0.178753	0.126211	0.126848	
13	0.138930	0.182200	0.131836	0.131920	
14	0.145857	0.183905	0.134896	0.135778	
15	0.137918	0.180978	0.127690	0.137608	
16	0.140426	0.178636	0.127463	0.123519	
17	0.148519	0.174704	0.128956	0.129599	
18	0.184253	0.174178	0.151832	0.152829	
19	0.177647	0.168982	0.142137	0.144474	
20	0.175707	0.165535	0.134856	0.135142	
21	0.168637	0.161295	0.131561	0.132041	
22	0.162911	0.159478	0.129176	0.129623	
23	0.244991	0.233557	0.188281	0.198569	
24	0.235660	0.230321	0.179345	0.172704	
25	0.230934	0.217152	0.165014	0.165918	
26	0.227174	0.213893	0.157581	0.158701	
27	0.226577	0.211859	0.150186	0.153656	
28	0.231202	0.218699	0.146762	0.146090	
29	0.233035	0.209789	0.141374	0.142127	
30	0.239504	0.212985	0.137396	0.138331	
31	0.276036	0.212422	0.135716	0.223028	
32	0.316104	0.225973	0.235415	0.124773	
