N=8192, reps=300
4	6.248581	6.916056	6.107845	6.127899	
5	4.944119	5.555010	4.975466	4.974949	
6	4.406560	4.695413	4.437410	4.443054	
7	4.391390	4.434063	4.368599	4.375585	
8	3.885952	3.989517	3.854417	3.860114	
9	4.324363	4.315643	4.240204	4.241954	
10	4.187561	4.234060	4.104723	4.127340	
11	4.233638	4.150676	4.105679	4.101159	
12	4.095336	4.119694	3.932201	3.941851	
13	4.210561	4.098571	4.030773	4.028869	
14	4.142960	4.048622	3.952424	3.955535	
15	4.170083	3.986634	3.961933	4.021310	
16	3.225564	3.875614	3.037912	2.989030	
17	4.172436	3.725898	3.909413	3.913436	
18	4.181462	3.652389	3.895490	3.898665	
19	4.244597	3.521973	3.925979	3.936516	
20	4.059535	3.378882	3.742876	3.741825	
21	4.262190	3.307787	3.901692	3.903382	
22	4.203205	3.192483	3.836704	3.841747	
23	4.436799	4.233787	4.040668	4.102002	
24	4.092572	4.130187	3.669831	3.638644	
25	4.293009	4.027223	3.903546	3.909705	
26	4.232017	3.955557	3.831049	3.837846	
27	4.232806	3.883664	3.842534	3.862677	
28	4.095439	3.880008	3.645066	3.641598	
29	4.193994	3.783614	3.805248	3.811580	
30	4.220936	3.769687	3.742845	3.750700	
31	4.593674	3.739929	3.797944	3.939626	
32	5.144917	3.747930	3.717410	2.435711	
