BS	p1s05	p1s1	p1s2	p1s4	p2s05	p2s1	p2s2	p2s4
2	0.014316	0.047779	0.177847	0.042637	0.150515	0.616045	
3	0.007401	0.016005	0.058581	0.018484	0.067887	0.258644	
4	0.005676	0.010253	0.033726	0.011361	0.038996	0.150515	
5	0.005615	0.008127	0.021985	0.009033	0.025669	0.095351	
6	0.005311	0.006638	0.014305	0.007017	0.016188	0.058349	
7	0.005245	0.006077	0.010794	0.006453	0.012199	0.041453	
8	0.005009	0.005697	0.009620	0.005798	0.010281	0.031297	
9	0.004838	0.005738	0.009212	0.005680	0.010344	0.030575	
10	0.004869	0.006071	0.009115	0.005852	0.010298	0.030601	
11	0.005013	0.006177	0.008400	0.005690	0.009522	0.026324	
12	0.004857	0.005721	0.008642	0.005632	0.009894	0.040976	
13	0.005512	0.006526	0.011351	0.006818	0.012812	0.041673	
14	0.005536	0.007452	0.012203	0.007020	0.013638	0.046000	
15	0.005570	0.006770	0.011195	0.006692	0.012604	0.041007	
16	0.005343	0.006606	0.010476	0.006717	0.011257	0.043693	
17	0.005995	0.007554	0.013744	0.007855	0.016414	0.054233	
18	0.006369	0.008179	0.017733	0.009018	0.020256	0.071147	
19	0.006502	0.008041	0.016337	0.008991	0.018643	0.063848	
20	0.006131	0.008142	0.015429	0.009168	0.017571	0.057931	
21	0.006198	0.007560	0.014343	0.007963	0.016428	0.054538	
22	0.006297	0.007829	0.013436	0.007858	0.015704	0.050328	
23	0.006413	0.009333	0.021872	0.010091	0.025605	0.088567	
24	0.005403	0.007304	0.014183	0.007330	0.016049	0.056773	
25	0.005422	0.006592	0.013530	0.007160	0.015513	0.053200	
26	0.005406	0.006538	0.012934	0.006954	0.014549	0.049880	
27	0.005384	0.007112	0.012744	0.006610	0.014260	0.048319	
28	0.005135	0.006314	0.012072	0.006822	0.013545	0.045030	
29	0.005430	0.006492	0.011495	0.006769	0.012903	0.042702	
30	0.005450	0.006984	0.011311	0.006654	0.012339	0.041121	
31	0.005472	0.006102	0.010924	0.006519	0.012238	0.039703	
32	0.005376	0.006125	0.010513	0.007124	0.014810	0.047003	
