N=16384, reps=30
4	40.790283	29.232714	41.014149	41.004829	
5	41.360973	24.883051	41.413235	41.402290	
6	36.643414	22.040110	36.610283	36.628941	
7	36.206772	21.456713	35.829281	35.844486	
8	26.669903	18.325968	26.658613	26.661131	
9	31.709585	19.762156	31.042597	31.042765	
10	28.281874	18.665991	27.760612	27.828564	
11	28.478098	17.775457	27.666403	27.634226	
12	24.678062	16.780645	23.748878	23.782156	
13	26.102409	16.293810	25.008858	25.018574	
14	24.282518	15.747240	23.171217	23.181475	
15	24.455858	15.085909	23.310717	23.438917	
16	17.438452	13.658262	16.290030	16.169914	
17	23.263668	14.317466	21.923706	21.933983	
18	21.744354	15.254317	20.492369	20.494116	
19	21.975267	14.591396	20.606176	20.621153	
20	19.817396	13.857423	18.436848	18.438616	
21	21.234196	13.425363	19.778849	19.781231	
22	20.286783	12.907623	18.850576	18.857817	
23	19.644682	17.576748	18.532618	18.612415	
24	16.838223	16.820261	15.248502	15.209596	
25	18.883181	16.580465	17.749290	17.769901	
26	18.149132	16.056602	16.982416	17.001970	
27	18.069708	15.717612	17.060175	17.095131	
28	16.584940	15.587795	15.521579	15.516565	
29	17.222309	15.110687	16.458624	16.475321	
30	16.931162	15.002131	15.830793	15.847845	
31	18.433502	14.905209	16.044918	15.911062	
32	20.378206	14.642198	14.668982	9.858367	
