N=16384, reps=30
4	40.782116	29.223032	41.010921	41.016945	
5	41.361855	24.882959	41.411999	41.409256	
6	36.644054	22.038445	36.604923	36.617615	
7	36.190674	21.454262	35.823601	35.843754	
8	26.660139	18.328373	26.656866	26.668438	
9	31.708488	19.770073	31.042021	31.048012	
10	28.279310	18.663954	27.764835	27.818825	
11	28.494661	17.777071	27.653791	27.649519	
12	24.664665	16.781260	23.744343	23.776606	
13	26.106169	16.296104	25.021181	25.004915	
14	24.273338	15.746466	23.171049	23.178209	
15	24.464252	15.087291	23.322737	23.427532	
16	17.441042	13.649184	16.289207	16.166277	
17	23.264545	14.317827	21.924986	21.930403	
18	21.743341	15.255218	20.488218	20.497856	
19	21.971224	14.592175	20.606207	20.625425	
20	19.819979	13.857801	18.436800	18.433506	
21	21.249987	13.414273	19.781132	19.778973	
22	20.289303	12.917942	18.842865	18.850557	
23	19.640291	17.578083	18.542654	18.608408	
24	16.825762	16.820280	15.253121	15.208924	
25	18.887608	16.578520	17.754391	17.768978	
26	18.142097	16.055414	16.990938	16.996311	
27	18.068766	15.718665	17.062283	17.102894	
28	16.588861	15.587604	15.515051	15.531569	
29	17.228682	15.111899	16.463400	16.465231	
30	16.934231	15.002458	15.827540	15.846231	
31	18.434517	14.893020	16.046017	15.909733	
32	20.382582	14.640703	14.668941	9.868347	
