N=2048, reps=3000
4	0.346394	0.346609	0.329847	0.330036	
5	0.222290	0.257180	0.224349	0.224486	
6	0.160656	0.211543	0.168796	0.169370	
7	0.136137	0.185422	0.139375	0.140221	
8	0.123496	0.172441	0.123542	0.123716	
9	0.133753	0.178343	0.133635	0.133974	
10	0.133514	0.180038	0.132767	0.135968	
11	0.130200	0.174290	0.127738	0.126883	
12	0.131958	0.179178	0.126195	0.127354	
13	0.138997	0.182411	0.132065	0.132109	
14	0.146477	0.183975	0.135335	0.135738	
15	0.138590	0.180854	0.128138	0.138079	
16	0.141243	0.178402	0.127350	0.123433	
17	0.148783	0.174864	0.129108	0.129802	
18	0.184573	0.174644	0.151442	0.153062	
19	0.177770	0.169189	0.142163	0.144382	
20	0.175980	0.165754	0.135250	0.134949	
21	0.168935	0.161267	0.131397	0.131707	
22	0.163365	0.159274	0.129191	0.129684	
23	0.245566	0.233593	0.188754	0.198812	
24	0.236038	0.230919	0.179592	0.172808	
25	0.231253	0.217609	0.165295	0.166184	
26	0.227514	0.214313	0.157671	0.159091	
27	0.226622	0.212159	0.150547	0.153883	
28	0.231354	0.219247	0.146798	0.145966	
29	0.233456	0.210455	0.141287	0.142162	
30	0.239747	0.213319	0.137535	0.138308	
31	0.276099	0.212459	0.135919	0.223464	
32	0.316478	0.226529	0.236176	0.124627	
