N=16384, reps=30
4	40.785625	29.231037	41.006092	41.015110	
5	41.367924	24.886822	41.403503	41.405571	
6	36.639893	22.049980	36.607384	36.620258	
7	36.203678	21.455866	35.822552	35.840626	
8	26.665255	18.331102	26.644566	26.675291	
9	31.706793	19.762407	31.031939	31.044092	
10	28.287130	18.665152	27.767975	27.824823	
11	28.492033	17.778700	27.662233	27.648329	
12	24.661568	16.785568	23.743406	23.788588	
13	26.098848	16.295238	25.011360	25.017506	
14	24.270725	15.747405	23.173243	23.178551	
15	24.469568	15.085022	23.329973	23.437181	
16	17.440325	13.647934	16.291269	16.170122	
17	23.256693	14.316749	21.927172	21.935122	
18	21.745752	15.254833	20.487173	20.493315	
19	21.970945	14.592792	20.606630	20.615295	
20	19.822935	13.858164	18.437574	18.440653	
21	21.235109	13.425252	19.775774	19.777922	
22	20.284002	12.918245	18.850080	18.848749	
23	19.639715	17.577751	18.532051	18.609184	
24	16.837410	16.816717	15.250598	15.210685	
25	18.890842	16.575005	17.753122	17.769875	
26	18.144218	16.055395	16.982327	17.000063	
27	18.075468	15.726417	17.054689	17.103361	
28	16.579411	15.587483	15.525625	15.531809	
29	17.230305	15.100020	16.459698	16.480141	
30	16.931494	15.001575	15.829204	15.838125	
31	18.436663	14.908435	16.042820	15.919713	
32	20.381207	14.641986	14.667314	9.870900	
