BS	p1s05	p1s1	p1s2	p1s4	p2s05	p2s1	p2s2	p2s4
2	0.014397	0.047780	0.157043	0.039019	0.150318	0.615744	
3	0.007076	0.016008	0.058577	0.018517	0.067879	0.258837	
4	0.005973	0.010525	0.033790	0.011355	0.039314	0.150454	
5	0.005705	0.008189	0.021971	0.009033	0.025667	0.095631	
6	0.005308	0.007209	0.014269	0.006996	0.016159	0.058338	
7	0.004831	0.006111	0.010997	0.006309	0.012246	0.041398	
8	0.004856	0.005764	0.009612	0.005785	0.010264	0.031557	
9	0.004868	0.005967	0.009534	0.005746	0.010383	0.030574	
10	0.005169	0.005553	0.009393	0.005788	0.010546	0.030606	
11	0.004955	0.005653	0.008181	0.005657	0.009534	0.037642	
12	0.005707	0.007125	0.011231	0.006754	0.012569	0.040197	
13	0.005660	0.006778	0.011356	0.006937	0.012819	0.042049	
14	0.005566	0.006724	0.011859	0.007213	0.013691	0.046002	
15	0.005648	0.007034	0.011276	0.006772	0.012605	0.041007	
16	0.005884	0.006405	0.010434	0.006597	0.011270	0.035642	
17	0.005559	0.006855	0.011771	0.007064	0.013276	0.043583	
18	0.005722	0.006861	0.014147	0.007471	0.016300	0.061646	
19	0.005524	0.007262	0.012999	0.007327	0.014713	0.050107	
20	0.005774	0.006638	0.012223	0.007137	0.013833	0.045575	
21	0.005602	0.006456	0.011353	0.006783	0.013052	0.043064	
22	0.005703	0.006642	0.011123	0.006751	0.012751	0.040715	
23	0.005623	0.007610	0.018051	0.008401	0.020761	0.071364	
24	0.005724	0.008037	0.017640	0.008220	0.020053	0.073266	
25	0.005937	0.007955	0.017434	0.008570	0.019869	0.069518	
26	0.006019	0.007865	0.016878	0.008511	0.019174	0.065528	
27	0.005804	0.007361	0.016195	0.007835	0.018362	0.061343	
28	0.005693	0.007165	0.014112	0.007367	0.015721	0.052850	
29	0.005824	0.007218	0.013407	0.007344	0.015042	0.050089	
30	0.005632	0.007113	0.013151	0.007360	0.014315	0.048183	
31	0.005871	0.006711	0.012525	0.007147	0.014178	0.046576	
32	0.005209	0.007261	0.012124	0.006969	0.013847	0.043896	
