N=2048, reps=3000
4	0.348647	0.346757	0.328781	0.330148	
5	0.221913	0.257176	0.224348	0.224434	
6	0.160640	0.211672	0.168547	0.169618	
7	0.136089	0.185593	0.139065	0.140604	
8	0.123034	0.172455	0.123566	0.123805	
9	0.133900	0.178165	0.133768	0.133848	
10	0.133910	0.180051	0.132890	0.135977	
11	0.129985	0.174461	0.127642	0.127216	
12	0.132031	0.178985	0.126027	0.127268	
13	0.139316	0.182252	0.132350	0.131666	
14	0.146585	0.183845	0.135691	0.136011	
15	0.138323	0.181167	0.127614	0.138198	
16	0.141064	0.178802	0.127359	0.123387	
17	0.148881	0.174875	0.129084	0.129626	
18	0.184783	0.174278	0.151887	0.152916	
19	0.177898	0.169019	0.142340	0.144018	
20	0.176142	0.165469	0.135369	0.135133	
21	0.168764	0.161205	0.131480	0.131622	
22	0.163223	0.159392	0.129174	0.129801	
23	0.245172	0.233768	0.189084	0.198906	
24	0.236154	0.230840	0.179465	0.173094	
25	0.231719	0.217452	0.165554	0.166004	
26	0.227487	0.214411	0.157678	0.159223	
27	0.226471	0.212530	0.150183	0.154169	
28	0.231542	0.219106	0.146939	0.145969	
29	0.233695	0.209987	0.141635	0.142099	
30	0.239688	0.213231	0.137529	0.138340	
31	0.276074	0.212621	0.135715	0.223784	
32	0.316392	0.226481	0.235805	0.124915	
