N=16384, reps=30
4	40.777462	29.233858	41.006824	41.002693	
5	41.362556	24.895403	41.402134	41.402542	
6	36.642818	22.041981	36.605473	36.620567	
7	36.198231	21.456764	35.827759	35.853035	
8	26.701591	18.567995	26.648569	26.658421	
9	31.711216	19.760000	31.049376	31.034821	
10	28.290089	18.666201	27.758993	27.827261	
11	28.479198	17.778236	27.663492	27.645430	
12	24.663446	16.780680	23.759533	23.773052	
13	26.100706	16.294428	25.015520	25.018070	
14	24.275482	15.746875	23.172710	23.184217	
15	24.458910	15.087537	23.314478	23.443974	
16	17.442299	13.658382	16.296089	16.167988	
17	23.263763	14.317152	21.927717	21.932352	
18	21.749695	15.254297	20.493549	20.497114	
19	21.968636	14.592750	20.606535	20.626890	
20	19.824476	13.858120	18.435369	18.439436	
21	21.253881	13.423345	19.783909	19.783056	
22	20.285585	12.918357	18.842419	18.857025	
23	19.640423	17.577635	18.542757	18.614149	
24	16.840252	16.821608	15.251569	15.210029	
25	18.879860	16.579859	17.756750	17.775425	
26	18.143820	16.053394	16.986748	17.000967	
27	18.074425	15.727957	17.060583	17.101908	
28	16.584471	15.588942	15.513890	15.534119	
29	17.226625	15.114153	16.458593	16.475071	
30	16.933308	14.994799	15.827815	15.852128	
31	18.436155	14.906262	16.050816	15.917531	
32	20.390604	14.639322	14.669331	9.857450	
