N=8192, reps=300
4	6.261214	6.909031	6.108995	6.111122	
5	4.930968	5.543474	4.963012	4.964853	
6	4.406065	4.696354	4.438428	4.441813	
7	4.390512	4.435447	4.368879	4.374680	
8	3.887136	3.988350	3.854687	3.860370	
9	4.325133	4.313908	4.240116	4.242833	
10	4.186064	4.235700	4.104299	4.126754	
11	4.234250	4.149757	4.106542	4.099614	
12	4.095357	4.118837	3.932381	3.941749	
13	4.211582	4.098152	4.030417	4.027555	
14	4.142038	4.049845	3.951854	3.956742	
15	4.168966	3.987446	3.961132	4.023350	
16	3.225312	3.874122	3.039153	2.990239	
17	4.174042	3.725837	3.908964	3.914019	
18	4.180896	3.652522	3.893992	3.900072	
19	4.244389	3.522373	3.925631	3.935865	
20	4.059713	3.379937	3.741908	3.741327	
21	4.261047	3.307973	3.901311	3.903326	
22	4.203456	3.193308	3.836736	3.842239	
23	4.436551	4.232443	4.039934	4.100873	
24	4.093474	4.129352	3.669802	3.638927	
25	4.293395	4.025945	3.903175	3.909706	
26	4.232262	3.954030	3.830971	3.838051	
27	4.234598	3.883075	3.843059	3.862266	
28	4.094926	3.879636	3.645394	3.641949	
29	4.194536	3.782913	3.805761	3.810366	
30	4.220892	3.769302	3.742904	3.750862	
31	4.593037	3.739319	3.799699	3.939916	
32	5.144286	3.748468	3.716456	2.433722	
