N=2048, reps=3000
4	0.344199	0.346935	0.328089	0.328233	
5	0.221362	0.257524	0.224221	0.224321	
6	0.160579	0.211675	0.168579	0.169644	
7	0.136022	0.185745	0.138994	0.140517	
8	0.123210	0.172246	0.123599	0.123756	
9	0.133767	0.178182	0.133781	0.133662	
10	0.133535	0.180194	0.132864	0.136253	
11	0.129983	0.174601	0.127565	0.127066	
12	0.132096	0.178820	0.126120	0.127263	
13	0.139339	0.182236	0.132352	0.131890	
14	0.146236	0.184182	0.135357	0.136257	
15	0.138393	0.180979	0.127811	0.137989	
16	0.141096	0.178605	0.127403	0.123362	
17	0.148744	0.174738	0.129237	0.129709	
18	0.184586	0.174274	0.151758	0.152904	
19	0.178302	0.169023	0.142309	0.144192	
20	0.176264	0.165473	0.135393	0.135143	
21	0.168770	0.161349	0.131362	0.131846	
22	0.163390	0.159637	0.129250	0.129860	
23	0.245162	0.233767	0.189160	0.198911	
24	0.236120	0.230828	0.179453	0.172920	
25	0.231222	0.217600	0.165393	0.166016	
26	0.227438	0.214139	0.157990	0.158954	
27	0.226614	0.212498	0.150381	0.153956	
28	0.231421	0.219389	0.146792	0.146094	
29	0.233387	0.209944	0.141621	0.141992	
30	0.239541	0.212952	0.137697	0.138356	
31	0.276318	0.212661	0.135689	0.223608	
32	0.316246	0.226461	0.236140	0.124973	
