N=2048, reps=3000
4	0.351984	0.346745	0.329783	0.330383	
5	0.222107	0.257132	0.224867	0.224553	
6	0.160622	0.211914	0.168536	0.169601	
7	0.136024	0.185750	0.139072	0.140611	
8	0.123000	0.172349	0.123518	0.123775	
9	0.133937	0.178158	0.133726	0.133877	
10	0.133643	0.180017	0.133017	0.135933	
11	0.129981	0.174291	0.127594	0.127233	
12	0.132002	0.179440	0.125987	0.127224	
13	0.139344	0.182244	0.132171	0.131627	
14	0.146535	0.183824	0.135538	0.135958	
15	0.138341	0.181000	0.127608	0.138500	
16	0.141045	0.178591	0.127375	0.123635	
17	0.148596	0.174979	0.129091	0.129685	
18	0.184574	0.174250	0.151668	0.152862	
19	0.177874	0.169003	0.142227	0.144179	
20	0.176111	0.165461	0.135359	0.135148	
21	0.168919	0.161197	0.131267	0.131684	
22	0.163230	0.159383	0.129174	0.129771	
23	0.245249	0.233381	0.188831	0.198831	
24	0.236225	0.230656	0.179389	0.172872	
25	0.231362	0.217386	0.165351	0.165938	
26	0.227421	0.214248	0.157626	0.159031	
27	0.226436	0.212596	0.150135	0.154132	
28	0.231517	0.219053	0.146909	0.145930	
29	0.233407	0.209916	0.141747	0.141946	
30	0.239747	0.213097	0.137459	0.138487	
31	0.275839	0.212762	0.135470	0.223815	
32	0.316480	0.226614	0.235916	0.124573	
