N=16384, reps=30
4	40.780777	29.200722	41.011547	41.004879	
5	41.374638	24.884556	41.405624	41.400890	
6	36.646652	22.040098	36.604893	36.620079	
7	36.187351	21.458754	35.821342	35.829151	
8	26.670452	18.336933	26.647251	26.652454	
9	31.706207	19.767262	31.045229	31.028797	
10	28.290430	18.667732	27.759741	27.832035	
11	28.485106	17.775890	27.664457	27.636744	
12	24.673307	16.771294	23.757898	23.776751	
13	26.102571	16.296387	25.010622	25.020805	
14	24.272129	15.746684	23.173717	23.183411	
15	24.466312	15.076040	23.322369	23.426985	
16	17.439270	13.660155	16.290449	16.164797	
17	23.261513	14.318393	21.921896	21.933979	
18	21.747561	15.255015	20.499117	20.502321	
19	21.973238	14.592635	20.620087	20.630116	
20	19.821442	13.847459	18.430323	18.433342	
21	21.237366	13.425981	19.780798	19.780857	
22	20.288258	12.918707	18.839081	18.856218	
23	19.647152	17.578230	18.542595	18.606611	
24	16.835896	16.818789	15.252002	15.209416	
25	18.888479	16.568699	17.754021	17.769892	
26	18.135990	16.054689	16.983141	16.994505	
27	18.070410	15.718995	17.056843	17.102831	
28	16.578014	15.588481	15.528355	15.515084	
29	17.225580	15.113756	16.466682	16.473415	
30	16.933231	15.001775	15.824656	15.851536	
31	18.436932	14.905770	16.039366	15.908199	
32	20.392300	14.633877	14.669464	9.872955	
