N=2048, reps=3000
4	0.344406	0.346896	0.330016	0.330465	
5	0.222104	0.257236	0.224521	0.224593	
6	0.160745	0.211471	0.168561	0.169372	
7	0.136162	0.185378	0.139158	0.140207	
8	0.123259	0.172563	0.123540	0.123946	
9	0.133572	0.178308	0.133608	0.134062	
10	0.133519	0.180012	0.132803	0.135717	
11	0.130299	0.174283	0.127727	0.126950	
12	0.131796	0.178989	0.126121	0.127371	
13	0.139207	0.182391	0.131859	0.132028	
14	0.146431	0.183969	0.135356	0.135950	
15	0.138276	0.180859	0.128101	0.138102	
16	0.141223	0.178456	0.127403	0.123391	
17	0.148834	0.174904	0.129073	0.129973	
18	0.184388	0.174413	0.151327	0.152939	
19	0.177716	0.169316	0.142118	0.144181	
20	0.176108	0.165727	0.135210	0.135149	
21	0.168711	0.161105	0.131454	0.131657	
22	0.163346	0.159248	0.129525	0.129445	
23	0.245502	0.233503	0.188664	0.198978	
24	0.236154	0.230979	0.179655	0.172735	
25	0.231152	0.217723	0.164990	0.166249	
26	0.227466	0.214396	0.157605	0.159000	
27	0.226543	0.212111	0.182259	0.153023	
28	0.234129	0.220475	0.145382	0.144258	
29	0.233510	0.210308	0.139875	0.142471	
30	0.239765	0.213253	0.135539	0.136488	
31	0.275968	0.212733	0.133207	0.223336	
32	0.315966	0.226713	0.235868	0.121899	
