N=2048, reps=3000
4	0.349578	0.345954	0.327900	0.329246	
5	0.220729	0.255667	0.223072	0.223069	
6	0.159260	0.210509	0.167176	0.168048	
7	0.133368	0.183583	0.136647	0.138209	
8	0.119564	0.170391	0.120276	0.120485	
9	0.130970	0.176215	0.130887	0.131063	
10	0.130723	0.178136	0.130199	0.133535	
11	0.127383	0.172128	0.124252	0.123683	
12	0.129448	0.177059	0.123075	0.124200	
13	0.137321	0.180373	0.129253	0.128970	
14	0.145172	0.181925	0.132799	0.133450	
15	0.136651	0.178925	0.124710	0.136560	
16	0.140435	0.176626	0.124860	0.120017	
17	0.147969	0.172714	0.126190	0.126823	
18	0.184246	0.172552	0.150111	0.151480	
19	0.177746	0.167186	0.140487	0.142788	
20	0.175854	0.163861	0.132921	0.132831	
21	0.168695	0.159435	0.129052	0.129390	
22	0.162587	0.157711	0.126118	0.126630	
23	0.244767	0.233814	0.187597	0.198329	
24	0.235624	0.231078	0.178981	0.171842	
25	0.230883	0.217653	0.164354	0.165228	
26	0.227235	0.214334	0.156682	0.158109	
27	0.226407	0.212312	0.149252	0.153254	
28	0.231109	0.219308	0.145722	0.144702	
29	0.233189	0.210218	0.139989	0.140647	
30	0.239588	0.213118	0.135836	0.136751	
31	0.275850	0.212499	0.133647	0.223500	
32	0.316033	0.226614	0.236044	0.122174	
