time [ms], size=100000000	maxThreadCount=8	testSampleCount=2
1	1274.605262	1274.073541	2338.147289	1267.467113	1262.778761	1258.560688	
2	1845.594072	652.813006	5145.629329	656.223786	632.894948	630.912233	
3	1226.713703	442.290743	4171.420061	448.192559	424.437402	424.488196	
4	941.610527	341.994249	4349.690834	344.253134	316.329976	315.490856	
5	1047.250302	368.066810	4219.161213	451.789026	474.351282	425.567263	
6	1193.518547	427.676787	4352.784259	348.076589	322.578038	361.309616	
7	1021.750702	345.350413	4243.561735	348.334368	337.795199	351.028188	
8	1003.270437	347.718332	4355.300509	349.447707	333.598909	332.368918	
